> QA_Iteration0-0| Output Layer: [0.41875106] | Score:[0.92428344] | Label: 0| Elapsed: 4.19
> QA_Iteration26-6| Output Layer: [-3.344906] | Score:[0.03465601] | Label: 0| Elapsed: 3.11
> QA_Iteration26-7| Output Layer: [-3.343321] | Score:[0.03471004] | Label: 0| Elapsed: 3.03
> QA_Iteration26-8| Output Layer: [-3.3425405] | Score:[3.3772771] | Label: 1| Elapsed: 3.11
> QA_Iteration26-9| Output Layer: [-3.3248827] | Score:[0.03534469] | Label: 0| Elapsed: 3.13
> QA_Iteration26-10| Output Layer: [-3.3073685] | Score:[0.03595808] | Label: 0| Elapsed: 3.07
> QA_Iteration26-11| Output Layer: [-3.291818] | Score:[0.03651146] | Label: 0| Elapsed: 3.04
> QA_Iteration26-12| Output Layer: [-3.2788923] | Score:[0.03697778] | Label: 0| Elapsed: 3.08
> QA_Iteration26-13| Output Layer: [-3.2689073] | Score:[0.037342] | Label: 0| Elapsed: 3.16
> QA_Iteration26-14| Output Layer: [-3.2598605] | Score:[0.03767505] | Label: 0| Elapsed: 3.11
> QA_Iteration27-0| Output Layer: [-3.2526338] | Score:[0.03794318] | Label: 0| Elapsed: 3.28
> QA_Iteration27-1| Output Layer: [-3.030508] | Score:[0.04716131] | Label: 0| Elapsed: 4.22
> QA_Iteration27-2| Output Layer: [-3.138492] | Score:[0.04243488] | Label: 0| Elapsed: 3.88
> QA_Iteration27-3| Output Layer: [-3.1404753] | Score:[0.04235256] | Label: 0| Elapsed: 3.10
> QA_Iteration28-0| Output Layer: [-3.144154] | Score:[0.04220028] | Label: 0| Elapsed: 3.02
> QA_Iteration28-1| Output Layer: [-3.1477625] | Score:[0.04205143] | Label: 0| Elapsed: 3.01
> QA_Iteration29-0| Output Layer: [-3.2377813] | Score:[0.03850015] | Label: 0| Elapsed: 3.12
> QA_Iteration29-1| Output Layer: [-3.1571891] | Score:[0.041665] | Label: 0| Elapsed: 3.01
> QA_Iteration29-2| Output Layer: [-3.24036] | Score:[0.03840288] | Label: 0| Elapsed: 2.98
> QA_Iteration30-0| Output Layer: [-3.2427232] | Score:[0.03831394] | Label: 0| Elapsed: 2.96
> QA_Iteration30-1| Output Layer: [-3.2441232] | Score:[0.03826135] | Label: 0| Elapsed: 3.02
> QA_Iteration30-2| Output Layer: [-3.248479] | Score:[0.03809819] | Label: 0| Elapsed: 3.78
> QA_Iteration31-0| Output Layer: [-3.2522974] | Score:[0.03795571] | Label: 0| Elapsed: 3.27
> QA_Iteration31-1| Output Layer: [-3.2572958] | Score:[0.03776999] | Label: 0| Elapsed: 3.47
> QA_Iteration32-0| Output Layer: [-3.2622483] | Score:[0.03758687] | Label: 0| Elapsed: 3.92
> QA_Iteration32-1| Output Layer: [-3.2674272] | Score:[0.0373963] | Label: 0| Elapsed: 3.19
> QA_Iteration32-2| Output Layer: [-3.2729397] | Score:[0.03719449] | Label: 0| Elapsed: 3.10
> QA_Iteration32-3| Output Layer: [-3.2786012] | Score:[0.03698835] | Label: 0| Elapsed: 3.01
> QA_Iteration32-4| Output Layer: [-3.2337427] | Score:[0.03865298] | Label: 0| Elapsed: 2.96
> QA_Iteration32-5| Output Layer: [-3.2420692] | Score:[0.03833854] | Label: 0| Elapsed: 2.97
> QA_Iteration32-6| Output Layer: [-3.2966855] | Score:[0.03633735] | Label: 0| Elapsed: 3.01
> QA_Iteration32-7| Output Layer: [-3.2582328] | Score:[0.03773528] | Label: 0| Elapsed: 2.96
> QA_Iteration32-8| Output Layer: [-3.30909] | Score:[0.03589733] | Label: 0| Elapsed: 2.97
> QA_Iteration32-9| Output Layer: [-3.31751] | Score:[0.03560164] | Label: 0| Elapsed: 2.97
> QA_Iteration33-0| Output Layer: [-3.2860463] | Score:[0.03671896] | Label: 0| Elapsed: 3.00
> QA_Iteration33-1| Output Layer: [-3.2091646] | Score:[0.03959597] | Label: 0| Elapsed: 2.96
> QA_Iteration33-2| Output Layer: [-3.2762787] | Score:[0.03707278] | Label: 0| Elapsed: 2.98
> QA_Iteration33-3| Output Layer: [-3.345664] | Score:[0.0346302] | Label: 0| Elapsed: 2.98
> QA_Iteration33-4| Output Layer: [-3.2912128] | Score:[0.03653316] | Label: 0| Elapsed: 3.00
> QA_Iteration33-5| Output Layer: [-3.3603091] | Score:[0.03413523] | Label: 0| Elapsed: 3.57
> QA_Iteration33-6| Output Layer: [-3.3405375] | Score:[0.03480512] | Label: 0| Elapsed: 2.96
> QA_Iteration33-7| Output Layer: [-3.3723843] | Score:[0.03373235] | Label: 0| Elapsed: 2.97
> QA_Iteration33-8| Output Layer: [-3.382453] | Score:[0.0334] | Label: 0| Elapsed: 3.00
> QA_Iteration33-9| Output Layer: [-3.3996239] | Score:[0.03284062] | Label: 0| Elapsed: 2.96
> QA_Iteration33-10| Output Layer: [-3.4128158] | Score:[0.03241713] | Label: 0| Elapsed: 2.95
> QA_Iteration33-11| Output Layer: [-3.4047377] | Score:[0.03267582] | Label: 0| Elapsed: 2.99
> QA_Iteration33-12| Output Layer: [-3.463938] | Score:[0.03082619] | Label: 0| Elapsed: 3.13
> QA_Iteration33-13| Output Layer: [-3.4829679] | Score:[0.03025382] | Label: 0| Elapsed: 3.78
> QA_Iteration33-14| Output Layer: [-3.4647841] | Score:[0.03080051] | Label: 0| Elapsed: 3.09
> QA_Iteration33-15| Output Layer: [-3.5214772] | Score:[0.02912739] | Label: 0| Elapsed: 3.00
> QA_Iteration33-16| Output Layer: [-3.4421132] | Score:[0.03149576] | Label: 0| Elapsed: 2.99
> QA_Iteration33-17| Output Layer: [-3.5598066] | Score:[0.0280473] | Label: 0| Elapsed: 3.57
> QA_Iteration33-18| Output Layer: [-3.5793333] | Score:[0.02751233] | Label: 0| Elapsed: 2.95
> QA_Iteration33-19| Output Layer: [-3.4632235] | Score:[0.03084789] | Label: 0| Elapsed: 2.97
> QA_Iteration33-20| Output Layer: [-3.61706] | Score:[0.0265071] | Label: 0| Elapsed: 3.01
> QA_Iteration33-21| Output Layer: [-3.4769454] | Score:[0.03043382] | Label: 0| Elapsed: 2.96
> QA_Iteration33-22| Output Layer: [-3.7620864] | Score:[0.02296939] | Label: 0| Elapsed: 2.99
> QA_Iteration33-23| Output Layer: [-3.5815525] | Score:[0.02745217] | Label: 0| Elapsed: 3.01
> QA_Iteration33-24| Output Layer: [-3.5935686] | Score:[0.02712869] | Label: 0| Elapsed: 2.96
> QA_Iteration33-25| Output Layer: [-3.504878] | Score:[0.02960777] | Label: 0| Elapsed: 2.98
> QA_Iteration33-26| Output Layer: [-3.617333] | Score:[0.02649996] | Label: 0| Elapsed: 2.98
> QA_Iteration33-27| Output Layer: [-3.7429662] | Score:[0.02340764] | Label: 0| Elapsed: 3.00
> QA_Iteration34-0| Output Layer: [-3.5245647] | Score:[0.02903889] | Label: 0| Elapsed: 2.96
> QA_Iteration34-1| Output Layer: [-3.6538553] | Score:[0.02556162] | Label: 0| Elapsed: 2.97
> QA_Iteration34-2| Output Layer: [-3.5370436] | Score:[0.02868389] | Label: 0| Elapsed: 3.23
> QA_Iteration34-3| Output Layer: [-3.5435946] | Score:[0.02849923] | Label: 0| Elapsed: 3.12
> QA_Iteration34-4| Output Layer: [-3.5837512] | Score:[0.0273927] | Label: 0| Elapsed: 3.82
> QA_Iteration34-5| Output Layer: [-3.5563416] | Score:[0.02814329] | Label: 0| Elapsed: 3.07
> QA_Iteration34-6| Output Layer: [-3.5636873] | Score:[0.02794017] | Label: 0| Elapsed: 2.96
> QA_Iteration34-7| Output Layer: [-3.5703745] | Score:[0.02775651] | Label: 0| Elapsed: 2.99
> QA_Iteration35-0| Output Layer: [-3.5742977] | Score:[0.02764932] | Label: 0| Elapsed: 3.05
> QA_Iteration35-1| Output Layer: [-3.583062] | Score:[0.02741133] | Label: 0| Elapsed: 3.65
> QA_Iteration35-2| Output Layer: [-3.5894644] | Score:[0.02723875] | Label: 0| Elapsed: 3.98
> QA_Iteration35-3| Output Layer: [-3.5947576] | Score:[0.02709688] | Label: 0| Elapsed: 3.44
> QA_Iteration35-4| Output Layer: [-3.6016703] | Score:[0.0269127] | Label: 0| Elapsed: 3.07
> QA_Iteration35-5| Output Layer: [-3.609462] | Score:[3.6361687] | Label: 1| Elapsed: 2.96
> QA_Iteration35-6| Output Layer: [-3.590407] | Score:[0.02721344] | Label: 0| Elapsed: 2.99
> QA_Iteration35-7| Output Layer: [-3.5752542] | Score:[0.02762325] | Label: 0| Elapsed: 3.06
> QA_Iteration35-8| Output Layer: [-3.5653143] | Score:[0.02789538] | Label: 0| Elapsed: 3.79
> QA_Iteration35-9| Output Layer: [-3.5548878] | Score:[0.02818366] | Label: 0| Elapsed: 3.94
> QA_Iteration35-10| Output Layer: [-3.5451193] | Score:[0.02845643] | Label: 0| Elapsed: 3.33
> QA_Iteration35-11| Output Layer: [-3.539074] | Score:[0.02862653] | Label: 0| Elapsed: 3.05
> QA_Iteration35-12| Output Layer: [-3.532323] | Score:[0.02881768] | Label: 0| Elapsed: 3.37
> QA_Iteration35-13| Output Layer: [-3.5283241] | Score:[0.02893149] | Label: 0| Elapsed: 3.44
> QA_Iteration35-14| Output Layer: [-3.5248687] | Score:[0.02903019] | Label: 0| Elapsed: 3.05
> QA_Iteration36-0| Output Layer: [-3.5218747] | Score:[0.02911598] | Label: 0| Elapsed: 2.96
> QA_Iteration36-1| Output Layer: [-3.5199604] | Score:[0.02917097] | Label: 0| Elapsed: 3.04
> QA_Iteration36-2| Output Layer: [-3.5194542] | Score:[3.5486398] | Label: 1| Elapsed: 3.04
> QA_Iteration36-3| Output Layer: [-3.4965248] | Score:[0.02985246] | Label: 0| Elapsed: 2.95
> QA_Iteration37-0| Output Layer: [-3.6514463] | Score:[0.02562249] | Label: 0| Elapsed: 2.94
> QA_Iteration37-1| Output Layer: [-3.635731] | Score:[0.0260231] | Label: 0| Elapsed: 2.92
> QA_Iteration37-2| Output Layer: [-3.6215742] | Score:[0.02638927] | Label: 0| Elapsed: 2.96
> QA_Iteration37-3| Output Layer: [-3.7775702] | Score:[0.02262043] | Label: 0| Elapsed: 3.41
> QA_Iteration37-4| Output Layer: [-3.421339] | Score:[0.03214639] | Label: 0| Elapsed: 3.48
> QA_Iteration37-5| Output Layer: [-3.4121385] | Score:[0.03243875] | Label: 0| Elapsed: 3.06
> QA_Iteration37-6| Output Layer: [-3.4035375] | Score:[0.03271442] | Label: 0| Elapsed: 2.96
> QA_Iteration37-7| Output Layer: [-3.3974798] | Score:[0.03290996] | Label: 0| Elapsed: 2.96
> QA_Iteration37-8| Output Layer: [-3.5725386] | Score:[0.02769733] | Label: 0| Elapsed: 3.02
> QA_Iteration37-9| Output Layer: [-3.5817075] | Score:[0.02744798] | Label: 0| Elapsed: 3.44
> QA_Iteration37-10| Output Layer: [-3.5754025] | Score:[0.02761921] | Label: 0| Elapsed: 4.09
> QA_Iteration37-11| Output Layer: [-3.569769] | Score:[0.02777309] | Label: 0| Elapsed: 3.76
> QA_Iteration37-12| Output Layer: [-3.577588] | Score:[0.02755973] | Label: 0| Elapsed: 3.05
> QA_Iteration37-13| Output Layer: [-3.579648] | Score:[0.02750379] | Label: 0| Elapsed: 2.95
> QA_Iteration37-14| Output Layer: [-3.5828912] | Score:[0.02741594] | Label: 0| Elapsed: 2.99
> QA_Iteration37-15| Output Layer: [-3.5968177] | Score:[0.02704186] | Label: 0| Elapsed: 3.05
> QA_Iteration37-16| Output Layer: [-3.385827] | Score:[0.03328934] | Label: 0| Elapsed: 2.96
> QA_Iteration37-17| Output Layer: [-3.387991] | Score:[0.03321857] | Label: 0| Elapsed: 2.90
> QA_Iteration37-18| Output Layer: [-3.3957543] | Score:[0.03296587] | Label: 0| Elapsed: 2.93
> QA_Iteration37-19| Output Layer: [-3.6129177] | Score:[0.02661567] | Label: 0| Elapsed: 2.96
> QA_Iteration37-20| Output Layer: [-3.6155636] | Score:[0.02654627] | Label: 0| Elapsed: 2.90
> QA_Iteration37-21| Output Layer: [-3.4011729] | Score:[0.03279061] | Label: 0| Elapsed: 2.92
> QA_Iteration37-22| Output Layer: [-3.6375074] | Score:[0.0259775] | Label: 0| Elapsed: 2.92
> QA_Iteration38-0| Output Layer: [-3.887243] | Score:[0.02029446] | Label: 0| Elapsed: 2.92
> QA_Iteration38-1| Output Layer: [-3.6371999] | Score:[0.02598539] | Label: 0| Elapsed: 2.92
> QA_Iteration38-2| Output Layer: [-3.6451154] | Score:[0.02578314] | Label: 0| Elapsed: 2.95
> QA_Iteration38-3| Output Layer: [-3.8832695] | Score:[3.903644] | Label: 1| Elapsed: 3.08
> QA_Iteration39-0| Output Layer: [-3.4052231] | Score:[0.03266021] | Label: 0| Elapsed: 3.72
> QA_Iteration39-1| Output Layer: [-3.388839] | Score:[0.03319087] | Label: 0| Elapsed: 3.05
> QA_Iteration39-2| Output Layer: [-3.375968] | Score:[0.03361369] | Label: 0| Elapsed: 2.94
> QA_Iteration39-3| Output Layer: [-3.3630505] | Score:[0.03404336] | Label: 0| Elapsed: 3.03
> QA_Iteration39-4| Output Layer: [-3.3544989] | Score:[0.03433077] | Label: 0| Elapsed: 3.05
> QA_Iteration39-5| Output Layer: [-3.347116] | Score:[0.03458082] | Label: 0| Elapsed: 3.59
> QA_Iteration39-6| Output Layer: [-3.3868887] | Score:[0.0332546] | Label: 0| Elapsed: 4.10
> QA_Iteration39-7| Output Layer: [-3.3359425] | Score:[0.03496265] | Label: 0| Elapsed: 3.85
> QA_Iteration39-8| Output Layer: [-3.3327217] | Score:[0.03507349] | Label: 0| Elapsed: 3.26
> QA_Iteration39-9| Output Layer: [-3.3634465] | Score:[3.3974767] | Label: 1| Elapsed: 3.17
> QA_Iteration40-0| Output Layer: [-3.3127904] | Score:[3.3485575] | Label: 1| Elapsed: 3.79
> QA_Iteration40-1| Output Layer: [-3.2298315] | Score:[0.03880155] | Label: 0| Elapsed: 3.05
> QA_Iteration40-2| Output Layer: [-3.226028] | Score:[0.03894658] | Label: 0| Elapsed: 2.96
> QA_Iteration40-3| Output Layer: [-3.193102] | Score:[0.0402244] | Label: 0| Elapsed: 2.97
> QA_Iteration40-4| Output Layer: [-3.1647134] | Score:[0.04135904] | Label: 0| Elapsed: 3.04
> QA_Iteration40-5| Output Layer: [-3.139551] | Score:[0.04239091] | Label: 0| Elapsed: 2.96
> QA_Iteration40-6| Output Layer: [-2.9407024] | Score:[0.05148045] | Label: 0| Elapsed: 3.02
> QA_Iteration40-7| Output Layer: [-3.0995793] | Score:[0.04408211] | Label: 0| Elapsed: 3.05
> QA_Iteration40-8| Output Layer: [-3.0835786] | Score:[0.04477744] | Label: 0| Elapsed: 3.30
> QA_Iteration40-9| Output Layer: [-2.8396215] | Score:[0.05680348] | Label: 0| Elapsed: 4.08
> QA_Iteration40-10| Output Layer: [-3.0600173] | Score:[0.04582088] | Label: 0| Elapsed: 3.77
> QA_Iteration40-11| Output Layer: [-2.7930474] | Score:[0.05943269] | Label: 0| Elapsed: 3.04
> QA_Iteration40-12| Output Layer: [-3.0456722] | Score:[0.04646778] | Label: 0| Elapsed: 2.96
> QA_Iteration40-13| Output Layer: [-3.0406635] | Score:[0.04669574] | Label: 0| Elapsed: 2.98
> QA_Iteration40-14| Output Layer: [-3.0380135] | Score:[0.0468168] | Label: 0| Elapsed: 3.05
> QA_Iteration40-15| Output Layer: [-3.0355806] | Score:[0.0469282] | Label: 0| Elapsed: 2.95
> QA_Iteration40-16| Output Layer: [-3.0352411] | Score:[0.04694377] | Label: 0| Elapsed: 2.91
> QA_Iteration40-17| Output Layer: [-3.0350597] | Score:[0.04695209] | Label: 0| Elapsed: 2.91
> QA_Iteration40-18| Output Layer: [-3.036878] | Score:[0.04686876] | Label: 0| Elapsed: 2.91
> QA_Iteration40-19| Output Layer: [-3.038237] | Score:[0.04680657] | Label: 0| Elapsed: 2.92
> QA_Iteration40-20| Output Layer: [-3.0419586] | Score:[0.0466367] | Label: 0| Elapsed: 2.90
> QA_Iteration40-21| Output Layer: [-3.0464468] | Score:[0.04643262] | Label: 0| Elapsed: 2.91
> QA_Iteration40-22| Output Layer: [-3.0502126] | Score:[0.04626207] | Label: 0| Elapsed: 2.94
> QA_Iteration41-0| Output Layer: [-3.0561874] | Score:[0.04599273] | Label: 0| Elapsed: 3.35
> QA_Iteration41-1| Output Layer: [-3.06149] | Score:[0.04575497] | Label: 0| Elapsed: 3.81
> QA_Iteration41-2| Output Layer: [-3.068239] | Score:[0.0454541] | Label: 0| Elapsed: 3.05
> QA_Iteration41-3| Output Layer: [-3.0744941] | Score:[0.04517698] | Label: 0| Elapsed: 2.96
> QA_Iteration41-4| Output Layer: [-3.0805407] | Score:[0.04491067] | Label: 0| Elapsed: 2.95
> QA_Iteration41-5| Output Layer: [-2.7457998] | Score:[0.06222047] | Label: 0| Elapsed: 2.91
> QA_Iteration41-6| Output Layer: [-3.096487] | Score:[0.04421566] | Label: 0| Elapsed: 3.52
> QA_Iteration41-7| Output Layer: [-3.1046154] | Score:[0.04386545] | Label: 0| Elapsed: 2.91
> QA_Iteration41-8| Output Layer: [-3.1098807] | Score:[0.04364005] | Label: 0| Elapsed: 3.58
> QA_Iteration41-9| Output Layer: [-3.1215343] | Score:[0.04314518] | Label: 0| Elapsed: 2.90
> QA_Iteration41-10| Output Layer: [-3.130384] | Score:[0.04277306] | Label: 0| Elapsed: 2.93
> QA_Iteration41-11| Output Layer: [-3.1387308] | Score:[0.04242497] | Label: 0| Elapsed: 2.95
> QA_Iteration41-12| Output Layer: [-3.1477497] | Score:[0.04205196] | Label: 0| Elapsed: 3.47
> QA_Iteration41-13| Output Layer: [-2.8097634] | Score:[0.05847572] | Label: 0| Elapsed: 2.91
> QA_Iteration41-14| Output Layer: [-3.1658702] | Score:[0.0413122] | Label: 0| Elapsed: 2.91
> QA_Iteration41-15| Output Layer: [-3.175151] | Score:[0.04093827] | Label: 0| Elapsed: 2.96
> QA_Iteration41-16| Output Layer: [-3.1842823] | Score:[0.0405736] | Label: 0| Elapsed: 2.92
> QA_Iteration41-17| Output Layer: [-3.1909018] | Score:[0.04031123] | Label: 0| Elapsed: 2.92
> QA_Iteration41-18| Output Layer: [-3.2037625] | Score:[0.03980624] | Label: 0| Elapsed: 2.91
> QA_Iteration41-19| Output Layer: [-3.212935] | Score:[0.03944986] | Label: 0| Elapsed: 2.95
> QA_Iteration42-0| Output Layer: [-2.8910544] | Score:[0.05403131] | Label: 0| Elapsed: 2.92
> QA_Iteration42-1| Output Layer: [-2.8969612] | Score:[0.05372148] | Label: 0| Elapsed: 2.93
> QA_Iteration42-2| Output Layer: [-2.569122] | Score:[0.0738105] | Label: 0| Elapsed: 2.95
> QA_Iteration42-3| Output Layer: [-2.916769] | Score:[0.05269513] | Label: 0| Elapsed: 3.53
> QA_Iteration42-4| Output Layer: [-2.9411514] | Score:[0.05145793] | Label: 0| Elapsed: 2.92
> QA_Iteration42-5| Output Layer: [-2.9483442] | Score:[0.05109839] | Label: 0| Elapsed: 2.93
> QA_Iteration42-6| Output Layer: [-3.2846231] | Score:[0.03677031] | Label: 0| Elapsed: 2.96
> QA_Iteration42-7| Output Layer: [-2.9972625] | Score:[0.04871735] | Label: 0| Elapsed: 2.93
> QA_Iteration42-8| Output Layer: [-3.3063498] | Score:[0.03599408] | Label: 0| Elapsed: 2.93
> QA_Iteration42-9| Output Layer: [-2.7193685] | Score:[0.06383488] | Label: 0| Elapsed: 2.93
> QA_Iteration42-10| Output Layer: [-3.0392923] | Score:[0.04675834] | Label: 0| Elapsed: 2.95
> QA_Iteration42-11| Output Layer: [-3.339423] | Score:[0.03484327] | Label: 0| Elapsed: 2.92
> QA_Iteration43-0| Output Layer: [-2.4941463] | Score:[0.07933499] | Label: 0| Elapsed: 2.91
> QA_Iteration43-1| Output Layer: [-3.0852365] | Score:[0.0447049] | Label: 0| Elapsed: 2.92
> QA_Iteration43-2| Output Layer: [-2.840046] | Score:[0.05678005] | Label: 0| Elapsed: 2.96
> QA_Iteration43-3| Output Layer: [-2.872968] | Score:[0.0549908] | Label: 0| Elapsed: 3.53
> QA_Iteration43-4| Output Layer: [-2.907451] | Score:[0.05317555] | Label: 0| Elapsed: 2.92
> QA_Iteration43-5| Output Layer: [-3.1757166] | Score:[0.04091559] | Label: 0| Elapsed: 2.92
> QA_Iteration43-6| Output Layer: [-3.419041] | Score:[0.03221917] | Label: 0| Elapsed: 2.98
> QA_Iteration43-7| Output Layer: [-3.2206514] | Score:[0.03915248] | Label: 0| Elapsed: 2.92
> QA_Iteration43-8| Output Layer: [-3.2417576] | Score:[0.03835026] | Label: 0| Elapsed: 2.92
> QA_Iteration43-9| Output Layer: [-3.07242] | Score:[0.04526869] | Label: 0| Elapsed: 2.94
> QA_Iteration43-10| Output Layer: [-3.1044877] | Score:[0.04387093] | Label: 0| Elapsed: 2.96
> QA_Iteration43-11| Output Layer: [-3.1375346] | Score:[0.04247468] | Label: 0| Elapsed: 2.95
> QA_Iteration43-12| Output Layer: [-3.1702983] | Score:[0.04113337] | Label: 0| Elapsed: 2.93
> QA_Iteration43-13| Output Layer: [-3.4957702] | Score:[0.02987466] | Label: 0| Elapsed: 2.93
> QA_Iteration44-0| Output Layer: [-3.3711047] | Score:[0.03377482] | Label: 0| Elapsed: 2.96
> QA_Iteration44-1| Output Layer: [-3.391248] | Score:[0.03311232] | Label: 0| Elapsed: 3.54
> QA_Iteration44-2| Output Layer: [-3.4105716] | Score:[0.0324888] | Label: 0| Elapsed: 2.92
> QA_Iteration44-3| Output Layer: [-3.5349889] | Score:[0.02874204] | Label: 0| Elapsed: 2.92
> QA_Iteration44-4| Output Layer: [-3.5440946] | Score:[0.02848519] | Label: 0| Elapsed: 3.61
> QA_Iteration44-5| Output Layer: [-3.5540817] | Score:[0.02820607] | Label: 0| Elapsed: 2.91
> QA_Iteration44-6| Output Layer: [-3.5634027] | Score:[0.02794801] | Label: 0| Elapsed: 2.93
> QA_Iteration44-7| Output Layer: [-3.5714326] | Score:[0.02772756] | Label: 0| Elapsed: 2.95
> QA_Iteration44-8| Output Layer: [-3.58073] | Score:[0.02747445] | Label: 0| Elapsed: 3.51
> QA_Iteration44-9| Output Layer: [-3.5884767] | Score:[0.0272653] | Label: 0| Elapsed: 2.89
> QA_Iteration44-10| Output Layer: [-3.5963786] | Score:[0.02705358] | Label: 0| Elapsed: 2.92
> QA_Iteration44-11| Output Layer: [-3.6055412] | Score:[0.02681011] | Label: 0| Elapsed: 3.05
> QA_Iteration44-12| Output Layer: [-3.5597596] | Score:[0.0280486] | Label: 0| Elapsed: 3.75
> QA_Iteration44-13| Output Layer: [-3.6204515] | Score:[0.02641852] | Label: 0| Elapsed: 3.03
> QA_Iteration45-0| Output Layer: [-3.5818088] | Score:[0.02744523] | Label: 0| Elapsed: 2.95
> QA_Iteration45-1| Output Layer: [-3.5931861] | Score:[0.02713892] | Label: 0| Elapsed: 2.98
> QA_Iteration46-0| Output Layer: [-3.6444743] | Score:[0.02579946] | Label: 0| Elapsed: 3.03
> QA_Iteration46-1| Output Layer: [-3.61628] | Score:[0.0265275] | Label: 0| Elapsed: 2.92
> QA_Iteration46-2| Output Layer: [-3.6592543] | Score:[0.02542572] | Label: 0| Elapsed: 3.49
> QA_Iteration46-3| Output Layer: [-3.6374795] | Score:[0.02597822] | Label: 0| Elapsed: 2.92
> QA_Iteration46-4| Output Layer: [-3.6224518] | Score:[0.02636642] | Label: 0| Elapsed: 3.06
> QA_Iteration46-5| Output Layer: [-3.6590688] | Score:[0.02543037] | Label: 0| Elapsed: 3.71
> QA_Iteration46-6| Output Layer: [-3.6880882] | Score:[0.02471192] | Label: 0| Elapsed: 3.03
> QA_Iteration46-7| Output Layer: [-3.6944785] | Score:[0.02455642] | Label: 0| Elapsed: 3.36
> QA_Iteration46-8| Output Layer: [-3.702109] | Score:[0.02437201] | Label: 0| Elapsed: 3.47
> QA_Iteration46-9| Output Layer: [-3.7087607] | Score:[0.02421238] | Label: 0| Elapsed: 3.02
> QA_Iteration46-10| Output Layer: [-3.7150977] | Score:[0.02406126] | Label: 0| Elapsed: 2.94
> QA_Iteration46-11| Output Layer: [-3.7194252] | Score:[0.02395859] | Label: 0| Elapsed: 2.90
> QA_Iteration46-12| Output Layer: [-3.7288332] | Score:[0.02373689] | Label: 0| Elapsed: 2.90
> QA_Iteration46-13| Output Layer: [-3.7394245] | Score:[0.02348972] | Label: 0| Elapsed: 2.89
> QA_Iteration46-14| Output Layer: [-3.746692] | Score:[0.0233216] | Label: 0| Elapsed: 2.91
> QA_Iteration46-15| Output Layer: [-3.7563512] | Score:[0.02309998] | Label: 0| Elapsed: 2.93
> QA_Iteration46-16| Output Layer: [-3.766122] | Score:[0.02287792] | Label: 0| Elapsed: 2.89
